C:\nitrologic\romulon>rpc
rpccoms 0.3.2 looking for "USB\VID_2E8A"
 HWND:788368
[RPC] echoing COM6 handle:0x130 path:USB\VID_2E8A&PID_000A&MI_00\8&D547ADD&0&0000
[RPC] ignoring {port:COM1,path:ACPI\PNP0501\0,info:Communications Port (COM1)}
[thread] starting reader for COM6
[TX] setRTC:{"jsonrpc":"2.0","method":"rtc.set","id":2,"params":{"time":1788434233}}
[TX] info:{"jsonrpc":"2.0","method":"vidbit.info","id":1}
[RX] line:{"jsonrpc":"2.0","error":{"code":-32501,"message":"setTime failure","data":null},"id":2}
[RX] line:{"jsonrpc":"2.0","result":"vidbit.set title  about VIDBIT RPC 0.3.2","id":3}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="0000 ff W 1 539a","id":200001}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="4c4b 4c R 1 55ac","id":200002}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="4847 4c R 1 0b0a","id":200003}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="0807 4c R 1 0b80","id":200004}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5958 59 R 1 a75e","id":200005}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5957 59 R 1 9161","id":200006}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5857 59 R 1 91c5","id":200007}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5858 59 R 1 928d","id":200008}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5958 59 R 1 a999","id":200009}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5950 59 R 1 aa04","id":200010}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5957 59 R 1 aa68","id":200011}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5857 59 R 1 d2a4","id":200012}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5858 59 R 1 dc04","id":200013}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5857 59 R 1 dc68","id":200014}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5957 59 R 1 dd94","id":200015}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="1857 59 R 1 ddf8","id":200016}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5858 59 R 1 de5c","id":200017}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5958 59 R 1 ded0","id":200018}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="1857 59 R 1 df34","id":200019}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5857 59 R 1 df98","id":200020}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="1857 59 R 1 f640","id":200021}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="1817 59 R 1 f7d0","id":200022}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5817 59 R 1 f9c4","id":200023}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="1817 59 R 1 fb54","id":200024}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5857 59 R 1 0518","id":200025}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="1817 59 R 1 1e7c","id":200026}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="5817 59 R 1 232c","id":200027}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="1817 59 R 1 2390","id":200028}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="eaae 00 R 1 2584","id":200029}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="0000 00 R 1 25e8","id":200030}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="0014 14 W 1 264c","id":200031}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="eaaf e8 R 1 26b0","id":200032}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="eab0 d0 R 1 2714","id":200033}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="eaaf e8 R 1 2781","id":200034}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="eab0 d0 R 1 27e5","id":200035}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="eab1 fa R 1 28ad","id":200036}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="eab2 8a R 1 2911","id":200037}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="eaac 8a R 1 2975","id":200038}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="eaad 95 R 1 29d9","id":200039}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="eaae 00 R 1 2aa1","id":200040}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="0000 00 R 1 2b05","id":200041}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="008b 8b W 1 2b69","id":200042}
[RX] line:{"jsonrpc":"2.0","result":"Addresss Data CS RW T"="eaaf e8 R 1 2bcd","id":200043}
